pid_key;x;y;z;class;step
-1:30.069:31.267:0.964;30.0687;31.267104;0.964198;-1;0
-1:29.530:28.821:1.280;29.530307;28.821161;1.27996;-1;0
-1:31.057:30.803:1.070;31.056882;30.803421;1.069628;-1;0
-1:28.742:29.576:0.899;28.741909;29.5761;0.899107;-1;0
-1:31.328:30.000:1.022;31.327586;30;1.021805;-1;0
-1:28.812:30.715:1.054;28.812219;30.714664;1.0544;-1;0
-1:30.897:28.943:1.266;30.897411;28.943486;1.265687;-1;0
-1:29.766:31.426:0.998;29.766253;31.425794;0.998034;-1;0
-1:29.766:28.574:0.866;29.766253;28.574206;0.86583;-1;0
-1:30.973:31.146:0.836;30.973312;31.145871;0.836068;-1;0
-1:28.712:29.225:1.029;28.71176;29.224891;1.029261;-1;0
-1:31.562:30.000:0.519;31.562069;30;0.519372;-1;0
-1:28.520:30.499:0.500;28.5197;30.498771;0.49962;-1;0
-1:31.244:29.055:0.695;31.243552;29.054676;0.695106;-1;0
-1:29.400:31.506:0.894;29.400121;31.505583;0.894413;-1;0
-1:30.088:28.382:0.643;30.087742;28.381687;0.642742;-1;0
-1:30.787:31.484:0.671;30.786603;31.483691;0.67095;-1;0
-1:28.781:28.845:0.445;28.780828;28.845139;0.444959;-1;0
-1:31.697:30.374:0.688;31.697299;30.373604;0.687785;-1;0
-1:28.272:30.188:0.616;28.272257;30.187903;0.615998;-1;0
-1:31.577:29.270:0.385;31.577303;29.270262;0.384924;-1;0
-1:28.992:31.487:0.670;28.991798;31.486986;0.669852;-1;0
-1:30.481:28.269:0.604;30.480628;28.268933;0.603541;-1;0
-1:30.496:31.788:0.487;30.496311;31.787551;0.486755;-1;0
-1:28.959:28.464:0.825;28.958901;28.464494;0.824981;-1;0
-1:31.737:30.804:0.801;31.736912;30.803581;0.801199;-1;0
-1:28.097:29.793:0.274;28.097426;29.793083;0.273953;-1;0
-1:31.869:29.589:0.265;31.86905;29.588591;0.265375;-1;0
-1:28.568:31.356:0.718;28.568036;31.356428;0.717875;-1;0
-1:30.924:28.257:0.343;30.923895;28.257349;0.343143;-1;0
-1:30.110:32.028:0.507;30.109958;32.028056;0.507421;-1;0
-1:29.248:28.113:0.401;29.248237;28.113216;0.400618;-1;0
-1:31.664:31.265:0.260;31.66356;31.264605;0.260222;-1;0
-1:28.020:29.333:0.240;28.019732;29.33277;0.23955;-1;0
-1:32.090:30.000:0.349;32.089655;30;0.348883;-1;0
-1:28.159:31.108:0.307;28.159234;31.107552;0.307239;-1;0
-1:31.391:28.363:0.270;31.390764;28.362666;0.269638;-1;0
-1:29.643:32.178:0.444;29.642964;32.177824;0.44355;-1;0
-1:29.643:27.822:0.204;29.642964;27.822176;0.203763;-1;0
-1:31.467:31.727:0.267;31.466665;31.726691;0.266943;-1;0
-1:28.059:28.832:0.044;28.058775;28.832004;0.043991;-1;0
-1:32.324:30.000:0.414;32.324138;30;0.414285;-1;0
-1:27.798:30.742:0.329;27.797523;30.742101;0.329186;-1;0
-1:31.850:28.593:0.268;31.85023;28.593492;0.267695;-1;0
-1:29.118:32.214:0.190;29.11805;32.213527;0.189955;-1;0
-1:30.129:27.621:0.161;30.129;27.620736;0.161164;-1;0
-1:31.144:32.157:0.013;31.143563;32.156988;0.013096;-1;0
-1:28.228:28.321:-0.043;28.22757;28.321065;-0.043426;-1;0
-1:32.442:30.537:-0.155;32.441551;30.537426;-0.15468;-1;0
-1:27.515:30.270:0.083;27.514655;30.270298;0.08315;-1;0
-1:32.269:28.950:0.146;32.268939;28.950277;0.146398;-1;0
-1:29.752:29.255:1.386;29.751724;29.255172;1.385898;-1;0
-1:29.697:29.310:1.434;29.696552;29.310345;1.433643;-1;0
-1:30.303:29.310:1.577;30.303448;29.310345;1.576728;-1;0
-1:30.028:29.366:1.417;30.027586;29.365517;1.41707;-1;0
-1:29.586:29.421:1.745;29.586207;29.42069;1.74495;-1;0
-1:30.193:29.421:1.496;30.193103;29.42069;1.496109;-1;0
-1:29.641:29.476:1.754;29.641379;29.475862;1.753966;-1;0
-1:30.248:29.476:1.625;30.248276;29.475862;1.625185;-1;0
-1:29.586:29.531:1.389;29.586207;29.531034;1.3892;-1;0
-1:30.193:29.531:1.549;30.193103;29.531034;1.549379;-1;0
-1:29.476:29.586:1.465;29.475862;29.586207;1.465288;-1;0
-1:30.083:29.586:1.211;30.082759;29.586207;1.211179;-1;0
-1:29.310:29.641:1.674;29.310345;29.641379;1.673931;-1;0
-1:29.917:29.641:1.407;29.917241;29.641379;1.406699;-1;0
-1:30.524:29.641:1.300;30.524138;29.641379;1.299987;-1;0
-1:29.697:29.697:1.300;29.696552;29.696552;1.299548;-1;0
-1:30.303:29.697:1.366;30.303448;29.696552;1.365871;-1;0
-1:29.421:29.752:1.801;29.42069;29.751724;1.800765;-1;0
-1:30.028:29.752:1.307;30.027586;29.751724;1.307054;-1;0
-1:30.634:29.752:1.494;30.634483;29.751724;1.494066;-1;0
-1:29.697:29.807:1.277;29.696552;29.806897;1.276725;-1;0
-1:30.303:29.807:1.354;30.303448;29.806897;1.35407;-1;0
-1:29.366:29.862:1.470;29.365517;29.862069;1.469949;-1;0
-1:29.972:29.862:1.263;29.972414;29.862069;1.262814;-1;0
-1:30.579:29.862:1.511;30.57931;29.862069;1.511192;-1;0
-1:29.641:29.917:1.572;29.641379;29.917241;1.572407;-1;0
-1:30.248:29.917:1.236;30.248276;29.917241;1.236173;-1;0
-1:29.310:29.972:1.112;29.310345;29.972414;1.112478;-1;0
-1:29.917:29.972:1.551;29.917241;29.972414;1.551365;-1;0
-1:30.524:29.972:1.466;30.524138;29.972414;1.466333;-1;0
-1:29.586:30.028:1.333;29.586207;30.027586;1.333415;-1;0
-1:30.193:30.028:1.159;30.193103;30.027586;1.159061;-1;0
-1:29.255:30.083:1.340;29.255172;30.082759;1.340377;-1;0
-1:29.862:30.083:1.180;29.862069;30.082759;1.17976;-1;0
-1:30.469:30.083:0.994;30.468966;30.082759;0.994427;-1;0
-1:29.531:30.138:1.445;29.531034;30.137931;1.445465;-1;0
-1:30.138:30.138:1.358;30.137931;30.137931;1.358286;-1;0
-1:30.745:30.138:1.239;30.744828;30.137931;1.238945;-1;0
-1:29.807:30.193:1.558;29.806897;30.193103;1.557778;-1;0
-1:30.414:30.193:1.234;30.413793;30.193103;1.234125;-1;0
-1:29.476:30.248:1.479;29.475862;30.248276;1.478764;-1;0
-1:30.083:30.248:1.357;30.082759;30.248276;1.357385;-1;0
-1:30.690:30.248:1.394;30.689655;30.248276;1.394337;-1;0
-1:29.807:30.303:1.193;29.806897;30.303448;1.192825;-1;0
-1:30.414:30.303:1.204;30.413793;30.303448;1.203636;-1;0
-1:29.586:30.359:1.364;29.586207;30.358621;1.364411;-1;0
-1:30.193:30.359:1.363;30.193103;30.358621;1.363471;-1;0
-1:29.421:30.414:1.467;29.42069;30.413793;1.466969;-1;0
-1:30.028:30.414:1.201;30.027586;30.413793;1.201462;-1;0
-1:30.634:30.414:1.529;30.634483;30.413793;1.529464;-1;0
-1:29.917:30.469:1.362;29.917241;30.468966;1.362092;-1;0
-1:30.524:30.469:1.508;30.524138;30.468966;1.507602;-1;0
-1:29.862:30.524:1.446;29.862069;30.524138;1.44635;-1;0
-1:30.469:30.524:1.774;30.468966;30.524138;1.773911;-1;0
-1:29.917:30.579:1.529;29.917241;30.57931;1.529264;-1;0
-1:30.524:30.579:1.407;30.524138;30.57931;1.406946;-1;0
-1:30.083:30.634:1.605;30.082759;30.634483;1.60511;-1;0
-1:29.807:30.690:1.110;29.806897;30.689655;1.110112;-1;0
-1:29.752:30.745:1.289;29.751724;30.744828;1.288847;-1;0
-1:5.700:32.000:0.982;5.7;32;0.982204;-1;0
-1:4.337:32.224:1.117;4.336643;32.223511;1.116975;-1;0
-1:5.557:31.576:0.993;5.557265;31.576378;0.992883;-1;0
-1:4.724:32.692:1.120;4.724311;32.691927;1.12039;-1;0
-1:5.040:31.256:1.064;5.040324;31.256265;1.063809;-1;0
-1:5.370:32.698:0.949;5.369881;32.69767;0.949369;-1;0
-1:4.427:31.457:0.834;4.426714;31.456955;0.834285;-1;0
-1:5.815:32.179:1.082;5.814973;32.179389;1.081598;-1;0
-1:4.170:32.090:0.782;4.170409;32.090223;0.781636;-1;0
-1:5.757:31.650:0.953;5.757356;31.64961;0.952838;-1;0
-1:4.507:32.728:0.894;4.506542;32.727795;0.894441;-1;0
-1:5.235:31.153:0.702;5.23524;31.152741;0.702219;-1;0
-1:5.247:32.890:0.724;5.247233;32.890453;0.723526;-1;0
-1:4.481:31.235:0.796;4.481386;31.235101;0.795974;-1;0
-1:5.879:32.407:0.833;5.879409;32.406858;0.832752;-1;0
-1:4.037:31.895:0.596;4.036715;31.895236;0.596102;-1;0
-1:5.946:31.792:0.924;5.946312;31.791701;0.924056;-1;0
-1:4.264:32.697:0.929;4.263991;32.697185;0.9287;-1;0
-1:5.475:31.104:0.646;5.474869;31.104302;0.646224;-1;0
-1:5.057:33.057:0.599;5.057313;33.057068;0.598807;-1;0
-1:4.608:31.017:0.793;4.608164;31.016566;0.792833;-1;0
-1:5.878:32.668:0.593;5.878448;32.667778;0.593181;-1;0
-1:3.954:31.648:0.620;3.954314;31.647667;0.620336;-1;0
-1:6.103:32.000:0.680;6.103448;32;0.679734;-1;0
-1:4.016:32.592:0.673;4.016092;32.591998;0.673316;-1;0
-1:5.743:31.125:0.607;5.743378;31.124828;0.607081;-1;0
-1:4.807:33.177:0.848;4.806977;33.177386;0.848344;-1;0
-1:4.807:30.823:0.806;4.806977;30.822614;0.805731;-1;0
-1:5.801:32.944:0.699;5.80142;32.943504;0.698901;-1;0
-1:3.939:31.362:0.488;3.93927;31.36178;0.488482;-1;0
-1:6.283:32.000:0.580;6.282759;32;0.580237;-1;0
-1:3.784:32.410:0.496;3.78439;32.409587;0.495754;-1;0
-1:6.021:31.224:0.542;6.021195;31.223708;0.542312;-1;0
-1:4.509:33.233:0.525;4.50861;33.233297;0.525163;-1;0
-1:5.072:30.674:0.645;5.071874;30.674361;0.644994;-1;0
-1:5.643:33.213:0.572;5.64285;33.212544;0.571529;-1;0
-1:4.004:31.056:0.645;4.003634;31.056192;0.645056;-1;0
-1:6.384:32.305:0.589;6.384107;32.304665;0.589052;-1;0
-1:3.591:32.153:0.470;3.591067;32.153231;0.46981;-1;0
-1:6.286:31.405:0.411;6.286253;31.404916;0.41133;-1;0
-1:4.180:33.210:0.453;4.179506;33.210138;0.453253;-1;0
-1:5.391:30.591:0.583;5.391145;30.591223;0.583025;-1;0
-1:5.403:33.452:0.547;5.403138;33.45197;0.547067;-1;0
-1:4.154:30.753:0.383;4.154349;30.752758;0.383098;-1;0
-1:6.408:32.652:0.252;6.408307;32.651552;0.251505;-1;0
-1:3.457:31.832:0.298;3.457372;31.832229;0.297735;-1;0
-1:6.515:31.666:0.325;6.515446;31.666425;0.324864;-1;0
-1:3.841:33.098:0.251;3.840911;33.097948;0.250708;-1;0
-1:5.748:30.589:0.159;5.747838;30.589427;0.158969;-1;0
-1:5.089:33.639:0.436;5.088862;33.638972;0.435565;-1;0
-1:4.392:30.475:0.207;4.392463;30.475197;0.207301;-1;0
-1:6.342:33.020:0.155;6.342378;33.020449;0.154694;-1;0
-1:3.402:31.462:0.223;3.402061;31.461592;0.222505;-1;0
-1:6.686:32.000:0.026;6.686207;32;0.025554;-1;0
-1:3.517:32.892:0.266;3.516751;32.892442;0.265882;-1;0
-1:6.121:30.681:0.175;6.120648;30.680671;0.175403;-1;0
-1:4.713:33.752:0.194;4.712697;33.752468;0.193984;-1;0
-1:4.713:30.248:0.075;4.712697;30.247532;0.075432;-1;0
-1:6.179:33.388:0.213;6.17869;33.387661;0.212886;-1;0
-1:3.440:31.061:-0.036;3.439929;31.061336;-0.035951;-1;0
-1:6.866:32.000:0.283;6.865517;32;0.282871;-1;0
-1:3.232:32.596:0.106;3.232137;32.595663;0.105568;-1;0
-1:6.485:30.871:0.183;6.485125;30.871037;0.182598;-1;0
-1:4.293:33.775:0.233;4.292908;33.774666;0.233182;-1;0
-1:5.103:30.092:0.039;5.103424;30.092457;0.039444;-1;0
-1:5.916:33.727:0.068;5.915819;33.727418;0.067513;-1;0
-1:3.581:30.655:0.044;3.580554;30.655429;0.044242;-1;0
-1:6.953:32.430:0.085;6.953241;32.429941;0.084613;-1;0
-1:3.012:32.216:-0.314;3.011724;32.216238;-0.314367;-1;0
-1:6.815:31.160:-0.024;6.815151;31.160222;-0.023625;-1;0
-1:4.783:31.348:0.927;4.782759;31.348276;0.926532;-1;0
-1:4.734:31.397:0.809;4.734483;31.396552;0.809353;-1;0
-1:5.266:31.397:1.124;5.265517;31.396552;1.124184;-1;0
-1:5.024:31.445:0.985;5.024138;31.444828;0.985438;-1;0
-1:4.638:31.493:0.903;4.637931;31.493103;0.903157;-1;0
-1:5.169:31.493:0.727;5.168966;31.493103;0.727437;-1;0
-1:4.686:31.541:0.907;4.686207;31.541379;0.906718;-1;0
-1:5.217:31.541:0.833;5.217241;31.541379;0.832768;-1;0
-1:4.638:31.590:0.940;4.637931;31.589655;0.940359;-1;0
-1:5.169:31.590:0.868;5.168966;31.589655;0.867866;-1;0
-1:4.541:31.638:0.867;4.541379;31.637931;0.86674;-1;0
-1:5.072:31.638:0.952;5.072414;31.637931;0.9523;-1;0
-1:4.397:31.686:0.815;4.396552;31.686207;0.814517;-1;0
-1:4.928:31.686:1.024;4.927586;31.686207;1.02406;-1;0
-1:5.459:31.686:0.727;5.458621;31.686207;0.727093;-1;0
-1:4.734:31.734:0.809;4.734483;31.734483;0.808869;-1;0
-1:5.266:31.734:0.874;5.265517;31.734483;0.873558;-1;0
-1:4.493:31.783:0.908;4.493103;31.782759;0.908008;-1;0
-1:5.024:31.783:0.789;5.024138;31.782759;0.789076;-1;0
-1:5.555:31.783:1.013;5.555172;31.782759;1.012676;-1;0
-1:4.734:31.831:0.893;4.734483;31.831034;0.893417;-1;0
-1:5.266:31.831:0.830;5.265517;31.831034;0.830334;-1;0
-1:4.445:31.879:0.858;4.444828;31.87931;0.858076;-1;0
-1:4.976:31.879:0.888;4.975862;31.87931;0.887923;-1;0
-1:5.507:31.879:0.823;5.506897;31.87931;0.822884;-1;0
-1:4.686:31.928:0.942;4.686207;31.927586;0.94192;-1;0
-1:5.217:31.928:0.980;5.217241;31.927586;0.98018;-1;0
-1:4.397:31.976:1.024;4.396552;31.975862;1.023885;-1;0
-1:4.928:31.976:1.030;4.927586;31.975862;1.030473;-1;0
-1:5.459:31.976:1.008;5.458621;31.975862;1.007571;-1;0
-1:4.638:32.024:0.961;4.637931;32.024138;0.960879;-1;0
-1:5.169:32.024:0.917;5.168966;32.024138;0.917124;-1;0
-1:4.348:32.072:0.763;4.348276;32.072414;0.763289;-1;0
-1:4.879:32.072:0.732;4.87931;32.072414;0.731819;-1;0
-1:5.410:32.072:0.812;5.410345;32.072414;0.812437;-1;0
-1:4.590:32.121:1.002;4.589655;32.12069;1.001632;-1;0
-1:5.121:32.121:0.833;5.12069;32.12069;0.833405;-1;0
-1:5.652:32.121:0.911;5.651724;32.12069;0.910649;-1;0
-1:4.831:32.169:0.781;4.831034;32.168966;0.78118;-1;0
-1:5.362:32.169:0.954;5.362069;32.168966;0.953743;-1;0
-1:4.541:32.217:0.872;4.541379;32.217241;0.872469;-1;0
-1:5.072:32.217:0.826;5.072414;32.217241;0.826374;-1;0
-1:5.603:32.217:0.812;5.603448;32.217241;0.812408;-1;0
-1:4.831:32.266:0.953;4.831034;32.265517;0.953159;-1;0
-1:5.362:32.266:0.834;5.362069;32.265517;0.833884;-1;0
-1:4.638:32.314:1.077;4.637931;32.313793;1.07708;-1;0
-1:5.169:32.314:0.823;5.168966;32.313793;0.823361;-1;0
-1:4.493:32.362:0.976;4.493103;32.362069;0.975904;-1;0
-1:5.024:32.362:0.819;5.024138;32.362069;0.818571;-1;0
-1:5.555:32.362:0.931;5.555172;32.362069;0.931497;-1;0
-1:4.928:32.410:0.987;4.927586;32.410345;0.986807;-1;0
-1:5.459:32.410:0.845;5.458621;32.410345;0.844998;-1;0
-1:4.879:32.459:1.053;4.87931;32.458621;1.052753;-1;0
-1:5.410:32.459:0.962;5.410345;32.458621;0.962075;-1;0
-1:4.928:32.507:0.736;4.927586;32.506897;0.735675;-1;0
-1:5.459:32.507:0.832;5.458621;32.506897;0.831542;-1;0
-1:5.072:32.555:1.030;5.072414;32.555172;1.029595;-1;0
-1:4.831:32.603:0.861;4.831034;32.603448;0.861353;-1;0
-1:4.783:32.652:0.791;4.782759;32.651724;0.790934;-1;0
-1:0.000:5.000:0.446;0;5;0.446047;-1;0
-1:0.897:5.000:0.516;0.897436;5;0.515658;-1;0
-1:1.795:5.000:0.679;1.794872;5;0.67872;-1;0
-1:2.692:5.000:1.048;2.692308;5;1.047714;-1;0
-1:3.590:5.000:0.820;3.589744;5;0.819858;-1;0
-1:4.487:5.000:0.841;4.487179;5;0.840617;-1;0
-1:5.385:5.000:0.866;5.384615;5;0.865874;-1;0
-1:6.282:5.000:0.853;6.282051;5;0.853481;-1;0
-1:7.179:5.000:0.865;7.179487;5;0.864782;-1;0
-1:8.077:5.000:0.921;8.076923;5;0.921305;-1;0
-1:8.974:5.000:0.999;8.974359;5;0.998688;-1;0
-1:9.872:5.000:1.034;9.871795;5;1.034333;-1;0
-1:10.769:5.000:1.068;10.769231;5;1.067864;-1;0
-1:11.667:5.000:1.096;11.666667;5;1.095722;-1;0
-1:12.564:5.000:1.120;12.564103;5;1.120073;-1;0
-1:13.462:5.000:1.164;13.461538;5;1.164448;-1;0
-1:14.359:5.000:1.144;14.358974;5;1.14412;-1;0
-1:15.256:5.000:1.066;15.25641;5;1.065526;-1;0
-1:16.154:5.000:1.006;16.153846;5;1.005602;-1;0
-1:17.051:5.000:0.947;17.051282;5;0.946609;-1;0
-1:17.949:5.000:0.888;17.948718;5;0.887616;-1;0
-1:18.846:5.000:0.828;18.846154;5;0.828322;-1;0
-1:19.744:5.000:0.766;19.74359;5;0.766309;-1;0
-1:20.641:5.000:0.799;20.641026;5;0.799105;-1;0
-1:21.538:5.000:0.872;21.538462;5;0.872035;-1;0
-1:22.436:5.000:0.978;22.435897;5;0.977915;-1;0
-1:23.333:5.000:1.087;23.333333;5;1.087269;-1;0
-1:24.231:5.000:1.186;24.230769;5;1.185639;-1;0
-1:25.128:5.000:1.290;25.128205;5;1.290298;-1;0
-1:26.026:5.000:1.405;26.025641;5;1.405082;-1;0
-1:26.923:5.000:1.673;26.923077;5;1.67333;-1;0
-1:27.821:5.000:1.673;27.820513;5;1.672688;-1;0
-1:28.718:5.000:2.389;28.717949;5;2.389281;-1;0
-1:29.615:5.000:1.569;29.615385;5;1.568508;-1;0
-1:30.513:5.000:1.645;30.512821;5;1.644723;-1;0
-1:31.410:5.000:2.066;31.410256;5;2.065742;-1;0
-1:32.308:5.000:2.097;32.307692;5;2.097112;-1;0
-1:33.205:5.000:2.320;33.205128;5;2.319803;-1;0
-1:34.103:5.000:2.323;34.102564;5;2.322659;-1;0
-1:35.000:5.000:2.800;35;5;2.800272;-1;0
-1:0.000:5.769:1.059;0;5.769231;1.058878;-1;0
-1:0.897:5.769:1.005;0.897436;5.769231;1.004715;-1;0
-1:1.795:5.769:0.484;1.794872;5.769231;0.484478;-1;0
-1:2.692:5.769:0.630;2.692308;5.769231;0.629864;-1;0
-1:3.590:5.769:0.610;3.589744;5.769231;0.609627;-1;0
-1:4.487:5.769:0.746;4.487179;5.769231;0.746231;-1;0
-1:5.385:5.769:0.684;5.384615;5.769231;0.684423;-1;0
-1:6.282:5.769:-0.239;6.282051;5.769231;-0.238702;-1;0
-1:7.179:5.769:-0.600;7.179487;5.769231;-0.600481;-1;0
-1:8.077:5.769:0.091;8.076923;5.769231;0.091057;-1;0
-1:8.974:5.769:1.323;8.974359;5.769231;1.323271;-1;0
-1:9.872:5.769:1.538;9.871795;5.769231;1.537533;-1;0
-1:10.769:5.769:1.701;10.769231;5.769231;1.700942;-1;0
-1:11.667:5.769:1.744;11.666667;5.769231;1.743774;-1;0
-1:12.564:5.769:1.692;12.564103;5.769231;1.692026;-1;0
-1:13.462:5.769:2.125;13.461538;5.769231;2.124896;-1;0
-1:14.359:5.769:1.832;14.358974;5.769231;1.832494;-1;0
-1:15.256:5.769:1.273;15.25641;5.769231;1.272912;-1;0
-1:16.154:5.769:1.178;16.153846;5.769231;1.178244;-1;0
-1:17.051:5.769:1.119;17.051282;5.769231;1.118627;-1;0
-1:17.949:5.769:1.059;17.948718;5.769231;1.059454;-1;0
-1:18.846:5.769:0.989;18.846154;5.769231;0.98862;-1;0
-1:19.744:5.769:0.738;19.74359;5.769231;0.737898;-1;0
-1:20.641:5.769:0.324;20.641026;5.769231;0.323927;-1;0
-1:21.538:5.769:-0.184;21.538462;5.769231;-0.184152;-1;0
-1:22.436:5.769:0.017;22.435897;5.769231;0.016562;-1;0
-1:23.333:5.769:0.278;23.333333;5.769231;0.277682;-1;0
-1:24.231:5.769:0.299;24.230769;5.769231;0.299033;-1;0
-1:25.128:5.769:0.488;25.128205;5.769231;0.487903;-1;0
-1:26.026:5.769:0.792;26.025641;5.769231;0.791871;-1;0
-1:26.923:5.769:1.123;26.923077;5.769231;1.122575;-1;0
-1:27.821:5.769:1.531;27.820513;5.769231;1.531292;-1;0
-1:28.718:5.769:2.130;28.717949;5.769231;2.130319;-1;0
-1:29.615:5.769:1.553;29.615385;5.769231;1.553266;-1;0
-1:30.513:5.769:1.631;30.512821;5.769231;1.631078;-1;0
-1:31.410:5.769:2.127;31.410256;5.769231;2.126547;-1;0
-1:32.308:5.769:2.329;32.307692;5.769231;2.328832;-1;0
-1:33.205:5.769:1.111;33.205128;5.769231;1.110914;-1;0
-1:34.103:5.769:1.902;34.102564;5.769231;1.901847;-1;0
-1:35.000:5.769:2.735;35;5.769231;2.735495;-1;0
-1:0.000:6.538:1.231;0;6.538462;1.231342;-1;0
-1:0.897:6.538:0.916;0.897436;6.538462;0.916131;-1;0
-1:1.795:6.538:1.063;1.794872;6.538462;1.063332;-1;0
-1:2.692:6.538:0.987;2.692308;6.538462;0.986786;-1;0
-1:3.590:6.538:0.598;3.589744;6.538462;0.598227;-1;0
-1:4.487:6.538:0.652;4.487179;6.538462;0.651951;-1;0
-1:5.385:6.538:-0.050;5.384615;6.538462;-0.050233;-1;0
-1:6.282:6.538:-0.906;6.282051;6.538462;-0.905746;-1;0
-1:7.179:6.538:-1.187;7.179487;6.538462;-1.186874;-1;0
-1:8.077:6.538:-0.844;8.076923;6.538462;-0.844447;-1;0
-1:8.974:6.538:1.074;8.974359;6.538462;1.073959;-1;0
-1:9.872:6.538:1.342;9.871795;6.538462;1.341653;-1;0
-1:10.769:6.538:1.528;10.769231;6.538462;1.527851;-1;0
-1:11.667:6.538:1.897;11.666667;6.538462;1.897387;-1;0
-1:12.564:6.538:1.927;12.564103;6.538462;1.92721;-1;0
-1:13.462:6.538:1.941;13.461538;6.538462;1.941163;-1;0
-1:14.359:6.538:2.043;14.358974;6.538462;2.04272;-1;0
-1:15.256:6.538:1.769;15.25641;6.538462;1.768713;-1;0
-1:16.154:6.538:1.376;16.153846;6.538462;1.376307;-1;0
-1:17.051:6.538:1.298;17.051282;6.538462;1.297624;-1;0
-1:17.949:6.538:1.224;17.948718;6.538462;1.223781;-1;0
-1:18.846:6.538:1.058;18.846154;6.538462;1.057613;-1;0
-1:19.744:6.538:0.475;19.74359;6.538462;0.474694;-1;0
-1:20.641:6.538:0.194;20.641026;6.538462;0.194429;-1;0
-1:21.538:6.538:0.213;21.538462;6.538462;0.213013;-1;0
-1:22.436:6.538:0.214;22.435897;6.538462;0.214307;-1;0
-1:23.333:6.538:-0.198;23.333333;6.538462;-0.197592;-1;0
-1:24.231:6.538:-0.368;24.230769;6.538462;-0.368245;-1;0
-1:25.128:6.538:-0.073;25.128205;6.538462;-0.073396;-1;0
-1:26.026:6.538:0.087;26.025641;6.538462;0.087006;-1;0
-1:26.923:6.538:0.402;26.923077;6.538462;0.401773;-1;0
-1:27.821:6.538:1.129;27.820513;6.538462;1.129356;-1;0
-1:28.718:6.538:1.181;28.717949;6.538462;1.180549;-1;0
-1:29.615:6.538:1.401;29.615385;6.538462;1.401076;-1;0
-1:30.513:6.538:1.233;30.512821;6.538462;1.232865;-1;0
-1:31.410:6.538:1.770;31.410256;6.538462;1.770079;-1;0
-1:32.308:6.538:2.179;32.307692;6.538462;2.179125;-1;0
-1:33.205:6.538:1.061;33.205128;6.538462;1.060556;-1;0
-1:34.103:6.538:1.830;34.102564;6.538462;1.829719;-1;0
-1:35.000:6.538:1.619;35;6.538462;1.619325;-1;0
-1:0.000:7.308:1.629;0;7.307692;1.628799;-1;0
-1:0.897:7.308:0.916;0.897436;7.307692;0.916312;-1;0
-1:1.795:7.308:1.494;1.794872;7.307692;1.494224;-1;0
-1:2.692:7.308:1.097;2.692308;7.307692;1.096876;-1;0
-1:3.590:7.308:0.930;3.589744;7.307692;0.930276;-1;0
-1:4.487:7.308:0.844;4.487179;7.307692;0.843873;-1;0
-1:5.385:7.308:0.000;5.384615;7.307692;7.50E-05;-1;0
-1:6.282:7.308:-1.197;6.282051;7.307692;-1.196529;-1;0
-1:7.179:7.308:-1.256;7.179487;7.307692;-1.256468;-1;0
-1:8.077:7.308:-0.629;8.076923;7.307692;-0.629256;-1;0
-1:8.974:7.308:1.272;8.974359;7.307692;1.27235;-1;0
-1:9.872:7.308:1.745;9.871795;7.307692;1.744535;-1;0
-1:10.769:7.308:1.815;10.769231;7.307692;1.815054;-1;0
-1:11.667:7.308:1.791;11.666667;7.307692;1.790698;-1;0
-1:12.564:7.308:1.749;12.564103;7.307692;1.748865;-1;0
-1:13.462:7.308:1.734;13.461538;7.307692;1.733915;-1;0
-1:14.359:7.308:1.760;14.358974;7.307692;1.759564;-1;0
-1:15.256:7.308:1.766;15.25641;7.307692;1.76575;-1;0
-1:16.154:7.308:1.652;16.153846;7.307692;1.651851;-1;0
-1:17.051:7.308:1.465;17.051282;7.307692;1.465402;-1;0
-1:17.949:7.308:1.161;17.948718;7.307692;1.16128;-1;0
-1:18.846:7.308:1.246;18.846154;7.307692;1.24635;-1;0
-1:19.744:7.308:0.922;19.74359;7.307692;0.922303;-1;0
-1:20.641:7.308:0.212;20.641026;7.307692;0.21216;-1;0
-1:21.538:7.308:0.583;21.538462;7.307692;0.583014;-1;0
-1:22.436:7.308:0.219;22.435897;7.307692;0.218925;-1;0
-1:23.333:7.308:0.053;23.333333;7.307692;0.052893;-1;0
-1:24.231:7.308:0.340;24.230769;7.307692;0.339697;-1;0
-1:25.128:7.308:-0.268;25.128205;7.307692;-0.267561;-1;0
-1:26.026:7.308:-0.433;26.025641;7.307692;-0.433475;-1;0
-1:26.923:7.308:-0.064;26.923077;7.307692;-0.063871;-1;0
-1:27.821:7.308:0.381;27.820513;7.307692;0.380906;-1;0
-1:28.718:7.308:0.467;28.717949;7.307692;0.466591;-1;0
-1:29.615:7.308:0.913;29.615385;7.307692;0.912747;-1;0
-1:30.513:7.308:0.613;30.512821;7.307692;0.613397;-1;0
-1:31.410:7.308:0.975;31.410256;7.307692;0.975345;-1;0
-1:32.308:7.308:1.466;32.307692;7.307692;1.466249;-1;0
-1:33.205:7.308:1.239;33.205128;7.307692;1.238716;-1;0
-1:34.103:7.308:1.653;34.102564;7.307692;1.6529;-1;0
-1:35.000:7.308:1.392;35;7.307692;1.39171;-1;0
-1:0.000:8.077:1.097;0;8.076923;1.097398;-1;0
-1:0.897:8.077:1.247;0.897436;8.076923;1.246809;-1;0
-1:1.795:8.077:1.522;1.794872;8.076923;1.521814;-1;0
-1:2.692:8.077:1.473;2.692308;8.076923;1.47316;-1;0
